"name","reviewCount","rating","published","title","content"
"Line Schjerbech Berg",1,15,2021-08-04,"De skulle komme og give et tilbud på…","De skulle komme og give et tilbud på mine forsikringer, men har nu ventet i 45 min. og intet hørt, så jeg skifter bestemt ikke over og bliver kunde, det er seriøs dårlig service, hvis man bliver forsinket eller forhindret i at møde til aftalt tid, kan man som det mindste informer om det."
"Britta Jepsen ",12,55,2021-08-04,"Nemt og hurtigt","Dato for oplevelse: 04. august 2021"
"Torben Christensen",2,15,2021-08-03,"De står ikke ved deres aftaler det…","De står ikke ved deres aftaler det kostede mig 2000kr at køre uden forsikring i uge hvor de ikke henvende sig til mig et meget meget dårlig selskab. Torben"
"Annette Lindskov ",2,55,2021-08-03,"Fik svar på mine spørgsmål<U+0001F44D>","Fik svar på mine spørgsmål, super god og venlig betjening.<U+0001F603>Hurtig udbetaling... <U+0001F44D>"
"Hans Hagendam",1,15,2021-08-02,"For mange år siden fik jeg besøg af en…","For mange år siden fik jeg besøg af en assurandør som overtalte mig til at flytte mine forsikringer til Alm. Brand, nu er ulykken så sket men ingen svie og smerte penge, ingen erstatning, så afgør selv om i vil betale forsikringspræmie for ingenting <U+0001F612>"
"Hans Jensen",1,55,2021-07-31,"Ødelagt brille efter fald.","God ,fair og hurtig behandling."
"birgit thomassen",57,15,2021-07-30,"PAS PÅ de giver tilbud og siger skriv…","PAS PÅ de giver tilbud og siger skriv bare under så er det klart  hvis du  have tilbuddet... hvis ikke så skriver eller ringer du  bare til mig så sletter jeg tilbuddet det var  ordene fra salgsleder fra Køge afd. og jeg har mail på at jeg har sagt at jeg ikke ville have forsikringerne og fik svar HVORFOR... MEN nej forsikringerne var sat i gang og opsagt hos mit forsikringsselskab BONDEFANGERRI kalder jeg det STOL ALDRIG PÅ ALM BRAND"
"AsbjÃ¸rn Andersen",2,15,2021-07-30,"Ekstremt dårlig service.","Ekstremt dårlig service, samtidig med at man bliver pålagt en masse skjulte gebyrer ved opsigelse."
"jens stensberg jensen",31,55,2021-07-30,"To gange har jeg været i kontakt med…","To gange har jeg været i kontakt med alm. brand ,men kun for at ændre police ,det var flinke unge medarbejdere jeg talte med så ok"
"Steen Jensen",48,35,2021-07-30,"Alm. Brand har mistet føretrøjen i kundepleje.","Alm. Brand har tidligere været et selskab jeg stærkt anbefalde til venner og familie, desvære har Alm. Brand mistet noget af deres troværdighed i forhold til tidligere, hvorfor jeg ikke længere vil anbefale selskabet, der ingen forskel gør for deres kiunder i forhold til andre selskaber."
"Christina badura",6,15,2021-07-30,"De har den dårligste skade dæk ing jeg…","De har den dårligste skade dæk ing jeg har oplevet. Jeg fik en lem i hovede som gjorde at jeg knækkede en tand. Den dækkede de ikke fordi jeg 15 mdr. tidligere havde haft lidt betændelse i tanden. Så jeg sad så med en regning til en tandskade selv. Dårlig stil, specielt når jeg havde ekstra tanddækning"
"Annie",10,55,2021-07-30,"Vandskade","I forbindelse med vandskade, kontaktede vi Recover Nordic. Alt blev udført professionelt. Efterfølgende var vi i kontakt med en taksator, som gav os en rigtig god behandling.Med venlig hilsen /Annie"
"Jan T.",12,55,2021-07-30,"Som altid","Som altid, kompetent og hurtig reaktion på min henvendelse vedr. Ændring af forsikring."
"Claus Fischer",7,35,2021-07-30,"God afgørelse men lang sagsbehandling","Dato for oplevelse: 30. juli 2021"
"Viggo",12,45,2021-07-30,"Ok forsikring","Dato for oplevelse: 30. juli 2021"
"Sebastian Grzegorz Mucha",2,15,2021-07-30,"Du tager kun pengene","Du tager kun pengene, du er ligeglad med kunderne"
"Per  Dyreborg",19,55,2021-07-30,"God dialog og professionel håndtering…","God dialog og professionel håndtering af sagen"
"Torben",9,55,2021-07-29,"Skaden blev anmeldt da skaden skete og…","Skaden blev anmeldt da skaden skete og bilen er repareret på VW folkevogn Aalborg og kan hentes i dag"
"Jesper",10,15,2021-07-28,"Uprofessionelt, Ubehøvlet og værst af alt Utrygt, alt sammen til overpris","Vores oplevelse med Alm. Brand har desværre været katastrofal lige siden at vi i forbindelse med vores første huskøb blev overtalt til at købe det som assurandøren kaldte et ""nok lidt dyrere, men også bedre"" produkt.Vores første oplevelse med Alm. Brand i praksis opstod, da et stort plankeværk bag vores grund væltede. Hegnet fungerede både som skel til naboen, samt som indhegning til vores hund. Efter at folk omkring os opmuntrede os med at ""det hjælper forsikringen med"", blev vi blankt afvist med at eftersom hegnet ikke var skruet fast til nogle af vores bygninger, hørte det ikke ind under husforsikringen, og dermed kunne vi ikke få en krone. Dette kostede os 14.000 kr.Vores næste oplevelse med Alm. Brand opstod, da politiet sendte os besked om, at de snarligt ville inddrage nummerpladen på vores ene bil, da den ikke var forsikret. Efter en behagelig samtale med IF, vores tidligere forsikringsselskab og en lettere nedladende samtale med Alm. Brand, viste det sig, at assurandøren havde tilmeldt bilen hos Alm. Brand et år efter datoen, som vores aftale med IF var opsagt til. En stærkt ubehagelig oplevelse, som ikke engang udløste en undskyldning fra Alm. Brand.Seneste oplevelse var et lynnedslag i vores gasfyr. Prisen for reperation løb op i over 11000 kr. ud af hvilke Alm. Brand undtagelsesvis hostede op med det storslåede beløb 2800 kr.Dette fik ikke kun os, men også teknikkerne som undersøgte skaden til at tabe både øre næse og mund. De havde ganske enkelt aldrig hørt noget lignende fra et forsikringsselskab, og dette vel og mærke fra folk, som ikke laver andet end at reparere gasfyr. Genboens gasfyr blev også ramt, men da de er kunder hos Købsstædernes Forsikring, blev de naturligvis bevilliget et nyt gasfyr. Dette for en præmie som er væsentligt lavere end vores. Ved telefonisk kontakt til kundeservice, blev jeg som sædvanligt mødt med en nedladende attitude.I skrivende stund sidder vi oprigtigt skrækslagende og lytter til et nyt tordenvejr i det fjerne, for vi ved, at hvis vi igen bliver ramt af lynet, er der reelt set ingen hjælp at få hos Alm. Brand.Assurandøren som oprindeligt solgte os forsikringen lød også chokeret, da han har tegnet samme forsikring som os på sit eget hus.Alt i alt sidder jeg med følelsen af at være blevet efterladt gang på gang i nødens stund. Alm. Brand giver ikke blot anledning til ubehag, men decideret utryghed. Det kan på nuværende tidspunkt ikke gå hurtigt nok for os med at forlade dette selskab. Det er muligt at andre (ikke alle) forsikringsselskaber tilbyder et lige så ringe produkt, men om ikke andet, tager de en lavere pris, så man har lidt mere at stå i mod med, når man bliver efterladt i nødens stund."
"jørgen jensen",2,15,2021-07-28,"jeg fik vand i kælder en skybrud","jeg fik vand i kælder en skybrud men vil ikke dække der dmi måling 15 km fra målte at der var kraftig reng   så di vil ikke dække en vand skade til 4000"
"Ditte Madsen",3,15,2021-07-27,"Brud på aftalen uden varsel","Alm brand informeres om hvilke forsikringer jeg ønsker. Dernæst sender de tilbuddet. Jeg acceptere. Så opkræves jeg et andet beløb end den oprindelige aftale. Jeg kontakter dem men de har lavet aftalen om, uden at varsle stigningen. Jeg sendes bare en opkrævning. Jeg klager og får afvide at det har de al ret til. Meget meget utrygt, ubehageligt og uprofessionelt."
"Raunsbæk",15,15,2021-07-29,"Hold op et bæ selskab","Hold op et bæ selskab. Vi har alle mulige forsikringer, men er der bare det mindste, er de sindsyg nærrige. Først væltede vores plankeværk, vi har en storm forsikring intet at hente. Så havde vi nogle utætte ventiler til badeværelset, de var ligeglade. Nu er vores gasfyr brændt af pga lynnedslag, de vil måske give 1000 kr. På trods for regningen er på 8300 + timeløn.Som personen skriver, så skal vi henvende os på mail. Vi har været i telefon med jer ca 10 gange. Vi har kontaktet sælgerne som solgte os skidtet og han svare ikke. Vi har efterfølgende fundet ud af at tørretumbleren fra Miele er stået af også. Men selvfølgelig vil i ikke bruge Mieles egne teknikker, fordi i åbenbart ikke stoler på os eller Miele. Vi kæmper stadig med fyret her på 3 dagen og vi har stadig ikke varmt vand. Vi giver 8000 mere i forsikring end vores nabo, som har fået alle skader betalt på dag 1 og her på 3 dagen kæmper vi stadig. Kan jeg give -5 havde jeg gjort det."
"Mads Christian Arming",7,15,2021-07-26,"Verdens værste forsikringsselskab!","Verdens værste forsikringsselskab!Vi skiftede for et halvt år siden alle vores forsikringer til alm. brand. Vi fik nogle gode tilbud af sælgeren og underskriver naturligvis aftalen imens han er i telefonen. Efterfølgende tror vi alt er i orden og vi får da også beskeder om at vores forsikringer er flyttet og alt kører bare!- MEN så kom regningen. Altså den første… den var slet ikke i nærheden af det aftale beløb, hundeforsikringen var ikke blevet overflyttet alligevel trods aftalen var klar og underskrevet. Vi gør opmærksom på det med det samme ved at ringe forgæves flere dage af flere gange til sælgeren som havde lovet han altid ville være til rådighed. Herefter ringer vi ind til hovednummeret hvor vi får besked på vi skal snakke med ham vi har lavet aftalen med. Efter 17 dage lykkes det endelig! Alt kører- troede vi IGEN! Nu kan de så pludselig ikke finde ud af at tilmelde det hele til betalingsservice. Efter det endelig lykkes efter 2 måneder med opkrævninger for at sende en regning går der kun 3 måneder før de afmelder den igen ifølge vores Banks oplysninger og sender en regning med et nyt gebyr. Vi vil nu gå til yderlighederne og søge efter et nyt selskab som faktisk har styr på deres ting og deres kundeservice! For der er stadig intet hjælp at hente hos jer selvom vi har henvendt os flere gange!!Og nårh ja - fordi i ikke havde overflyttet forsikringen på vores hund men opsagt det gamle sted må vi nu selv æde en regning til dyrlægen."
"Danny Knudsen",21,55,2021-07-26,"God og hurtig service i forbindelse med…","God og hurtig service i forbindelse med brandskade"
"Jeannette Rømsgaard",43,55,2021-07-25,"Fantastisk fin behandling i.f.m","Fantastisk fin behandling i.f.m. afbestilling af rejse efter hospitalsophold! Virkelig sød kvinde, jeg talte med i telefonen <U+0001F339>Jeg fik mine penge refunderet få dage efter min henvendelse, TAK <U+0001F44D><U+0001F339>"
"Elin",27,55,2021-07-25,"Venlig og effektiv betjening","Dato for oplevelse: 25. juli 2021"
"Henriette Pil",6,15,2021-07-25,"Forsikring","Efter huskøb skulle jeg finde forsikring og faldt over Alm Brand, hvor jeg fik tilbud, som jeg sagde ja til. Dagen efter fik jeg et bedre tilbud. Jeg ringede til Alm Brand og fortalte, at jeg gerne ville benytte min fortrydelsesfrist. Manden jeg talte med, sendte en e-mail omkring fortrydelsen, som jeg skulle bekræfte - det gjorde jeg.Måneden efter modtager jeg en opkrævning på husforsikringen fra Alm Brand. Jeg ringer til dem og fortæller, at jeg ikke har forsikring hos dem og derfor ikke betaler regningen - og hun siger, at jeg bare skal smide den ud. Nu efter 3 mdr modtager jeg stadig regninger fra dem og både jeg og mit nye forsikringsselskab har ringet til dem udtallige gange - og jeg modtager fortsat regninger fra dem - ulovlige regninger, da man ikke kan have husforsikring to steder. Jeg vil aldrig anbefale Alm Brand til nogen. Super meget bøvl og utrolig dårlig service."
"Sabrina Vestergaard ",8,15,2021-07-24,"Dårlig service","Dårlig service. Skulle rykke for svar flere gange. Og selvfølgelig ikke dækket af skaden"
"Jacob Nielsen",8,45,2021-07-24,"Har haft en rigtig god oplevelse.","Har haft en rigtig god oplevelse.Har haft en rigtig god dialog med jeres underleverandør.Skaden var på en telefon ,det var en rigtig god oplevelse , jeg blev hjulpet af meget professionele medarbejdere der fuldte op på alt hvad der var af udfordringer i forløbet."
"Svend Erik Christoffersen",1,55,2021-07-24,"Super tilfreds","Dato for oplevelse: 24. juli 2021"
"Doreen Bülow",19,55,2021-07-24,"Hurtig og effektiv sagsbehandling.","Dato for oplevelse: 24. juli 2021"
"Erika",4,55,2021-07-24,"Vi havde en hurtig behandling af vores…","Vi havde en hurtig behandling af vores sag og er meget tilfredse,"
"Jannik von Essen",2,55,2021-07-24,"Topkarakterer","Dato for oplevelse: 24. juli 2021"
"Martin Rosing",29,55,2021-07-23,"Hurtigt svar og professionel hjælp","Dato for oplevelse: 23. juli 2021"
"Jan List S?rensen",1,35,2021-07-23,"I siger jo ikke hvad der er rigtig","Dato for oplevelse: 23. juli 2021"
"meyer",22,55,2021-07-23,"Kender man sit forsikringsselskab og…","Kender man sit forsikringsselskab og sine policer / aftaler, så er der ingen problemer og ekspeditioner kører glat."
"Troels Munch-Petersen",1,55,2021-07-23,"vi  fik en ret hurtig og reel…","vi  fik en ret hurtig og reel behandling og har ikke noget at klage over---"
"Poul Chr. Simonsen",2,55,2021-07-23,"Seriøs og venlig rådgivning","Seriøs og venlig rådgivning, medarbejderen gav sig god tid"
"Vivi Jensen",57,55,2021-07-23,"Jeg har været godt tilfreds med det…","Jeg har været godt tilfreds med det arbejde der er blevet udfyrt hos os."
"Regnar",41,55,2021-07-23,"Overskueligt digitalt anmeldelsesskema…","Overskueligt digitalt anmeldelsesskema til skaden og hurtig behandling før udbetaling."
"Allan",7,45,2021-07-23,"Hurtigt","Hurtigt, ingen problemer og gode priser, har jeg fundet ud af ..<U+0001F44D><U+0001F60A>"
"Bent Marius Jørgensen",4,55,2021-07-23,"Indtil videre er jeg rigtig godt…","Indtil videre er jeg rigtig godt tilfreds.God snak med taksator og håndværkerne."
"Glen Michaelsen",70,15,2021-07-23,"Ganske forfærdeligt forløb","Jeg bestilte flere tilbud på min forsikring, og en af disse var Alm. Brand, som jeg faktisk havde en ret god opfattelse af, inden jeg indgik denne dialog. Derfor sagde jeg naturligvis også ja til at få et møde med dem og få tilbud på mine forsikringer.Sælger, som jeg mødes med, virker flink, og gennemgår alle tingene på en god og overskuelig måde. Han virker desuden også ret ærlig i sin præsentation og gennemgang, så dette er ikke møntet på ham - og så alligevel lidt.For i slutningen af samtalen siger han, ""hvis du accepterer tilbuddet her nu, så kan jeg give dig noget rabat på dine forsikringer"".Det er jeg ikke interesseret i, da jeg jo også skal tale med nogle andre, samt vende tingene med min kæreste.Sælgeren fortæller mig dog, at jeg nemt kan sige ja, for der er fortrydelse til og med 31. juli, så hvis jeg ringer ind inden der, så sker der ingen ting.Det grubler jeg lige lidt over, og ender (hvilket jeg fortryder nu) med at sige ja tak. Efterfølgende får jeg indhentet flere tilbud, sammenlignet, tjekke anmeldelser mv. og finder ud af, at jeg alligevel ikke vil have Alm. Brand.Jeg ringer ind til Alm. Brand og siger, at jeg gerne vil opsige. Her får jeg af vide, at jeg blot skal ringe til COOP (som jeg ender med at fortsætte hos) og fortælle dem, at de skal slette den opsigelse, Alm. Brand har fremsendt.Det gør jeg. Herefter bliver jeg ved med at modtage mails fra Alm. Brand, og de sender mig samtidigt en police på den husforsikring, som jeg IKKE skal have.Så ringer jeg igen i dag, hvor jeg bruger 26 minutter (20 af dem er ventetid) på at få af vide, at det slet ikke er så simpelt. Nu skal jeg ringe rundt til flere forskellige forsikringsselskaber, fordi de har sat alverdens processer i gang, hvilket jeg bad dem om IKKE at gøre. Blandt andet at opsige den ulykkesforsikring, jeg har gennem min a-kasse.Han fortæller mig, at jeg skal ringe til Codan og opsige min og min kærestes ulykkesforiskring. Det undrer jeg mig over, da hverken min kæreste eller jeg har nogle forsikringer der. Derfor spørger jeg ham, om han nu har set rigtigt, hvortil han smågriner lidt og siger ""Ja, det er jeg helt sikker på"". Derefter ringer jeg naturligvis til Codan og spørger dem, som IKKE har nogle forsikringer på os og derfor IKKE har modtaget noget fra Alm. Brand.Det er dybt kritisabelt, at man på et kundemøde får det til at lyde som det mest pure simple i verden - når virkeligheden er en helt anden. Samtidigt er det utroligt, at de har så lidt styr på, hvad de selv render og laver.Jeg ville ønske, jeg ikke var faldet for det luskede sælgertrick, og jeg vil fraråde alle andre at indgå et samarbejde med Alm. Brand."
"Anne-Mette Bjerregaard Simonse",7,15,2021-07-23,"Skadesanmeldelse på tyveri","Ringede vedr tyveri af min pung på Mallorca.Super hjælpsom og accept af hændelsen.Fik skadesbetaling få dage efter samtalen.Meget tilfreds"
"Ervin Stefan Moldt",1,25,2021-07-23,"Jeg fik skade på mine briller, den behandling jeg fra er meget dårlig. Var lige at overveje om jeg igen skulle skifte forsikring, var ellers lige kommet over til alm. Brand","Brilleskade"
"Jens Erik Gylling",16,55,2021-07-23,"Jeg har været kunde hos Alm","Jeg har været kunde hos Alm. Brand i ca. 3 år, og har indtil videre været godt tilfreds. De skader som jer har haft er blevet behandlet hurtigt og professionelt."
"Claus Kristiansen",20,45,2021-07-23,"Lidt langtrukken behandling","Lidt langtrukken behandling, men alt gik fint, med en seriøs behandling."
"Jan",71,15,2021-07-21,"Nægter at give slip på forsikringer…","Nægter at give slip på forsikringer selv om de er opsagt pr. 1 maj. Jeg gider ikke engang gå i detaljer over den ringe adfærd vi har oplevet, og som er årsagen til at vi har fået nye forsikringer. Efter at have kigget anmeldelser her forstår jeg måske hvorfor, Alm. Brand er paniske omkring at slippe jeres kunder, for kundeflugten må være enorm. Et godt råd til folk der ikke er kunder, hold jer væk."
"Renée Nielsen",2,15,2021-07-21,"Useriøs firma","Useriøs firma. De kontakter en konstant men forsøger at presse tilbud der 5500 kr dyrere ned i halsen på folk. Næste møde de selv har henvendt sig for at få vil de ikke engang sende tilbuddet jeg kan svare nu. Hvorefter han smides ud af mit hus. Nu har erhvervsafd 2 gange ringet og aftalt møde og første gang aflyses det. Denne gang ringede en i går for at aflyse igen. Ville ringe retur men lade ingen besked. Får så sms om at de ville komme til middag. Men der kom ingen. Undlad at kontakte mig igen"
"Mohammad Al Kousa",14,15,2021-07-20,"rigtigt dårligt oplevelser med Alm…","rigtigt dårligt oplevelser med Alm Brand .jeg købt bil forsikring på Alm brand hjemmesiden, som står du få gavekort på 750 kr., hvis du købt fulkasko, og efter alt medarbejderne siger til mig du kan ikke få gavekort ,og det er er fejlet på hjemmesiden .jeg forstår ikke , hvis den er et fejle på hjemmesiden, hvorfor stadigvæk står på nettet ."
"Tina Munkholm fonlev",10,15,2021-07-20,"Ingen stjerner!!!","Ingen stjerner!!!Tænk at man selv skal finde ud af hvorfor det regner ned gennem ens loft - skal selv kontakte håndværkere der kan finde skaden Ingen taksator ude og hjælpe enTotal dårlig og uacceptabel service!!Tina"
"Pernille henriksen",3,55,2021-07-20,"Søde hjælpsomme medarbejdere ved…","Søde hjælpsomme medarbejdere ved kundeservice. Er gode til at lytte ens behov og lave forsikringen ud fra behov så man sparer penge. Tilbyder vejhjælp hvis der er behov for det ved køb af ny bil selvom det endnu ikke er kommet i systemet. Ved hærværk og p skade var der ingen problemer med at få hjælp til at dække skaderne"
"Frederik",5,15,2021-07-18,"HOLD JER VÆK FRA ALM.BRAND!!","HOLD JER VÆK FRA ALM.BRAND!!! aldrig har jeg haft så dårlig og DYRT et forsikringsselskab! Fuldstændig sindssygt! Flyttede min bil over til dem da jeg købte ny, og fik en regning på 3500 for 2.5 måneds ansvars forsikring! Plus et opsigelsesgebyr på 800 kroner!  3500 er mere end jeg giver ÅRLIGT der hvor jeg har forsikring nu! <U+0001F92C>"
"Mehmet Ali Agar",6,15,2021-07-16,"Hold jer lang væk","Hold jer lang væk ! Jeg kom til skade . Ingen hjælpTyveri og hærværk i hjemmet.  Ingen hjælpVandskade . Ingen hjælp Penge  ned i skraldespanden hvert måned. Ja tak"
"Freddy Møller",155,15,2021-07-08,"aggressiv, høj toneleje, anklager, ubehjælpsom, uforståelig personale","Uhada. Nogle sure damer som sidder bag røret når man ringer, jeg ville høre lidt om mit forløb og mulighed for at høre hvad de dækker på en skade.Så bliver man råbt af, og de laver deres egenkonklusion af at den behandling man får er ubrugelig uden de har en ide om hvad og hvor meget det drejer sig om og anklager behandlerne for at udnytter dem de behandler. Og der er alt for dyre og bla bla bla...Jeg er imponeret over det viser et generelt billede af dem som er bag telefonen har ringet ind 2 gange før denne gang med samme tone... ubehageligt at være kunde hos jer, godt det ikke er min private forsikringså var jeg smuttet for længe siden...Har så dog haft en venlig mand i røret som jeg desværre ikke skulle tale med da han hørte til en anden afdeling...ANBEFALES IKKE HER FRA!"
"Busch",10,15,2021-07-08,"Blev i går den 7","Blev i går den 7. juli 2021 ringet op af en sælger fra Alm. Brand til trods, at jeg står på robinsonlisten. Jeg har hverken deltaget i en konkurrence på nettet eller givet dem lov til at ringe til mig. Det er ikke i orden Alm. Brand."
"Iben",8,15,2021-07-07,"Sælger guld og grønne skove, men intet holder","23 juni påkøre jeg et rådyr, i første omgang er der ikke umiddelbart andet at se end forruden som er revnet for neden og ca 1 km længere fremme påkøre jeg en kat, herefter begynder der at lyse en fejlmelding, jeg har ikke så langt til det værksted vi plejer at bruge så den bliver afleveret der ( melder min skade via nettet) i vores police har vi ingen selvrisiko ved påkørsel af dyr, trods det har jeg lige modtaget opkrævning af selvrisiko, jeg ringer og siger at der må være sket en fejl det mener de ikke, de mener at forruden høre med til skaden da den jo kunne have haft et lille stenslag i kanten inden  man ikke kunne se( det kunne også være den ikke havde det ) Hvis alm brand fastholder at det er to forskellige sager, har jeg været kunde hos dem."
"peter ingham",55,15,2021-07-06,"Pas på, spam sms kan ikke stoppes","Vi har en bilforsikring hos alm.brand. Hidtil uden problemer. For måske 1 md. siden begyndte vi at få underlige sms'er udsendt fra almbrand om skybrud. Disse sms'er kan ikke afmeldes, uanset der står, at de kan. Jeg har idag informeret alm.brand om, at de nu vil blive politianmeldt, såfremt de ikke straks fjerner disse uopfordrede spam sms'er."
"Rikke Huzell",10,15,2021-07-02,"Dårligt håndværk","Langsommeligt udført arbejde på skaden og ikke lavet tilfredsstillende af de håndværkere, der var på sagen. Håndværkerne mødte ikke op til de aftalte tidspunkter. Vi måtte selv udbedre deres dårlige fuge og malerarbejde. Der er efterfølgende kommet lufthuller i vævet på loftet, det er anmeldt men der er nu gået mere end en uge uden at vi har hørt fra håndværkeren, som skal udbedre skaden.Overhovedet ikke tilfreds med alm. brands samarbejdspartner Renovo."
"René Frandsen",11,15,2021-07-01,"6 gange har jeg prøvet og afmelde min…","6 gange har jeg prøvet og afmelde min forsikring uden nogen former for reaktion fra alm. brand. Deres hjemmeside mister konstant ens login, skal logge ind med nem id cirka 5 gange hver gang jeg forsøger og gøre noget. Hvis det overhovedet er muligt da deres nem id implementering konstant får en fejl. Har set 3. Rangs svindelsider der er mere troværdige end det her. Hvis ikke snart det er muligt og afmelde min forsikring må de meldes til nogen for svindel. HOLD JER VÆK."
"Kim Sønderby Hansen",3,15,2021-06-30,"På en verserende person forsikringssag…","På en verserende person forsikringssag sender vi adskellige emails kun for, at modtage automatiske svar - 'vi forventer at svare indenfor 5 dage'. Sidste email på blot at få en opdateret status er dateret 8.4.2021 - står fortsat ubesvaret, som de tidligere.Klart plads til forbedringer fsva kommunikation.Håndterede jeg kommunikation på samme niveau overfor mine kunder, så havde jeg ikke mange loyale & trofaste kunder tilbage..."
"Al-Shammari",82,15,2021-06-30,"Værste forsikringsselskab i Dk.","Værste forsikringsselskab i Dk.Aldrig oplevet så ringe kundeservice..Gør dig selv en kæmpe tjænste og find et andet selskab til dine forsikringer .."
"thora jensen",5,45,2021-06-28,"Altid hjælp som så vi er meget tilfredse","Dato for oplevelse: 28. juni 2021"
"Thais Aabjerg Johansen",1,15,2021-06-28,"I får en stjerne da man ikke kan give 0","- I får en stjerne da man ikke kan give 0. Det hele startede godt med et godt tilbud som jeg takkede ja til. Efter noget tid fik jeg en mail hvor der stod at jeg kunne kigge i Mit Kunde overblik, så der gik jeg ind og opdagede at de have lavet en fejl. fejlen var det at jeg skulle betale mere en hvad tilbuddet lød på, så derfor ringede jeg til sælgeren som have givet mig tilbuddet men den gik på telefonsvaren. jeg kom så videre til kundeservice som kunne se fejlen men ikke lave om på den og som sagde at de ville sende en besked til sælgeren om at han skulle ringe igen (det skete ikke). så blev det tirsdag og jeg ringer igen 2 gange......... intet svar fra sælgeren. så blev det onsdag og jeg ringer 2 gange. igen intet svar fra sælgeren. så blev det torsdag og jeg ringer.... igen intet svar så jeg går nu for anden gang til kundeservice hvor jeg klager over at man skal bruge en uge på at ringe til deres sælger og at løfter ikke bliver holdt. det undskylder de meget over, men igen kan de ikke gøre noget ved fejlen og igen får jeg et løfte om at sælger får en besked om at han skal ringe og at jeg ikke behøver at ringe igen. så bliver det fredag og jeg får et brev om at jeg skal betale en regning men den lyder på et helt 3. beløb som heller ikke ligner tilbuddet.nu er det så mandag og jeg har stadig intet hørt fra nogen. jeg er overbevist om at man er ligeglade med sine kunder inde ved alm. branddertil vil jeg sige at jeg er ny til alt det med forsikringer så derfor er det utroligt at man skal igennem den her behandling."
"Anja H",15,15,2021-06-28,"Snyder kunderne","Kan slet slet ikke anbefale denne forsikring!"
"Jørgen Mejrup",140,15,2021-06-27,"Forsikringsskifte et teknologisk mareridt","Forsikringsskifteblev et mareridtIdiot-robotter, ventekøer og brudte aftalerAf Jørgen MejrupKritisk Presse BureauDet burde have været så enkelt og ligetil. Man griber ""røret"" og ringer til sin forsikring, og vupti  - dagen efter ligger et skriftligt tilbud, som underskrives o g returneres.Så let er det ikke mere. Du skal være glad, hvis du slipper helskindet gennem den moderne teknologis faldgrupper. Så her - en hel nervepirrende uge efter min både mundtlige og skriftlige godkendelse af tilbuddet fra ALM BRAND, har jeg fortsat ingen forsikring trods aftale med virkning fra 1.juli d.å. Nu vil jeg være fri. Det er ALM BRAND, der er skyld i aftalebruddet. De har  diskvalificeret sig selv!ALM Brand skulle ifølge vor aftale opsige fire af mine forsikringer fra TOPDANMARK til udløbsdato, men det er ikke sket. Datoen er nu overskredet. så jeg ""hænger"" fortsat på TopDanmark.Der skulle rigtig mange telefonopkald med ventekøer, mails og nonsens-samtaler med selskabernes robotter til, før et rigtigt levende menneske fra ALM BRAND undskyldte med, at der manglede e n underskrift på tilbuddene, nemlig min hustrus. Derfor!Min underskrift var tilført, men der var ikke plads nok på dokumentet til flere, lød det.- Det får nu igen betydning i første omgang, bedyrede en ny venlig forsikringsformidler. - Men skulle det alligevel vise sig at være et problem, ringer jeg tilbage til jer.- Vi modtog ingen opkald.Et par dage senere lå der et advis fra TOPDANMARK på min betalingsserviceoversigt med opkrævning af næste års præmie til TopDanmark. ALM BRAND havde intet foretaget sig!På grund af den manglende underskrift, har ALM BRAND reelt frasagt en aftale, der ellers ville indbringe selskabet ca. 12.000 kr. om året!Det allerværste er, at deres krav om t o underskrifter er skrankepaveri og uden juridisk betydning:Ifølge aftaleloven er en aftale bindende for begge parter, når tilbudsgiver har fremsat et tilbud, som modtager har accepteret. Reglerne er klare: aftalen er bindende, uanset om den er mundtlig eller skriftlig.For at det ikke skal være løgn, har min hustru dags dato ydermere overdraget de fire forsikrede objekter - ejendom, indboforsikring og to biler til undertegnede. Dermed skulle e n (min) underskrift være tilstrækkelig!"
"Lars Kroman",68,55,2021-06-27,"Super god service","Super god service. Nemt at følge sagen via webportalen. Hurtigt og effektivt - tak for det."
"Stephan Høy",1,15,2021-06-25,"Mest usle behandling jeg nogle sinde…","Mest usle behandling jeg nogle sinde har oplevet!!!Har været medlem af Alm brand i snart 2 år.og der har været 2 tyveri sager på min bil  hvor der nogle der har haft lange fingre og nu skal jeg bøde for det. fik en email fra dem hvor der stod de ikke kunne tilbyde mig en kasko forsikring mere. og de har smækket mig i en katergori hvor andre selvskaber ikke vil have mig nu sidder jeg med en bil til 400k en  mercedes fra 17 hvor jeg kun kan have ansvar og diverse selvskaber vil ikke engang tage mig ind. Og den tyveri sag jeg har kørende med dem. gider de ikke rykke sig med. kører rundt i en bil der mangler diverse ting pga en tyv. HOLD JER LANGT VÆK. denne her behandling ønsker jeg ikke engang min værste fjende. Så det vil jeg sige hvis jeg uvenner med en gut kan jeg gå hen til hans bil ridse den 2 gange efter hinanden også ender det med han ikke kan blive forsikret nogle steder! FANME USSELT FØJ SIGER JEG BARE"
